Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,External Voltage,Rear Roll,Rear Heave,Front Heave,Front Roll,InlineAcc,VerticalAcc,RollRate,PitchRate,YawRate,GPS LateralAcc,GPS InlineAcc,GPS Yaw Rate,D4 Gate Driver B,D4 RTD3 Temperat,D3 RTD2 Temperat,D2 RTD1 Temperat,D1 Control Board,D4 Torque Shudde,D3 Motor Tempera,D2 RTD5 Temperat,D1 RTD4 Temperat,D4 Delta Resolve,D3 Electrical Ou,D2 Motor Speed,D1 Motor Angle E,D4 DC Bus Curren,D1 Phase A Curre,D3 Phase C Curre,D2 Phase B Curre,D4 VBC Vq Voltag,D3 VAB Vd Voltag,D2 Output Voltag,D1 DC Bus Voltag,D4 Iq,D3 Id,D2 Flux Feedback,D1 Flux Command,D4 Reference Vol,D3 Reference Vol,D2 Reference Vol,D1 Reference Vol,D7 Direction Com,D6 Inverter Enab,D3 Relay 1 Statu,D3 Relay 3 Statu,D3 Relay 4 Statu,D5 Inverter Comm,D3 Relay 2 Statu,D4 Inverter Run,D2 Inverter Stat,D1 VSM State,D6 Inverter E 01,D4 Inverter Disc,D3 Relay 5 Statu,D6 Start Mode Ac,D3 Relay 6 Statu,D7 BMS Active,D7 BMS Torque Li,D7 Max Speed Lim,D7 Low Speed Lim,D5 Rolling Count,D1 PWM Frequency,D4 Run Fault Hi,D2 Post Fault Hi,D3 Run Fault Lo,D1 Post Fault Lo,D3 Power On Time,D1 Commanded Tor,D2 Torque Feedba,D4 Iq Command,Fast Torque Comm,Fast Torque Feed,Fast Motor Speed,Fast DC Bus Volt,Speed Mode Enabl,Speed Command,Torque Command,Torque Limit Com,D3 Data Command,D1 Parameter  01,SEG1OV,SEG1UV,PEC ERROR,SEG1OT,SEG1UT,SEG2OV,SEG2UT,SEG2OT,SEG2UV,SEG3OV,SEG3UV,SEG3OT,SEG3UT,SEG4OV,SEG4UV,SEG4OT,SEG4UT,SEG5OV,SEG5UV,SEG5OT,SEG5UT,SEG6OV,SEG6UV,SEG6OT,SEG6UT,PACKOC,IMD Fault,D1 HV Input Curr,D2 14V Master Fa,D3 HV Input Curr,D4 DTC Status,D6 14V Monitor,D8 14V Current M,BrakeSensor1,BrakeSensor2,Temperature,APPS1,APPS2,Max Voltage,Min Voltage,Max Voltage Location,Avg Voltage,Min Voltage Location,Max Temperature,Min Temperature Location,Min Temperature,Avg Temperature,Max Temperature Location,Pack Voltage,Pack Current
3.95,0.0565,14,0,0,34.3572,124.4837,0,329.8844,30.545,0.1645,10000,40.86296776,-77.83393463,10.464,12.9422,31.8969,34.7188,0.0445,0.0977,-1.0044,-0.1204,-0.2176,-0.6096,0,0,0,34.7078,-1000,206.3,204.9,33.6,0,38.6863,-1000,-1000,92.7479,-0.0323,0,232.6156,0,-0.5417,-0.7,-0.7094,-0.0708,-0.1646,0.2323,393.5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.431,0,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069,-0.0069,42,-0.363,-0.1747,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6224,26,70.6354,0.2876
4,0.0749,14,0,0,28.0275,113.4334,0,329.8929,30.43,0.167,10000,40.86296782,-77.83393458,10.464,12.925,31.8656,34.7375,0.0627,0.1003,-1.0039,-0.1391,-0.2133,-0.6232,0,0,0,34.7412,-1000,206.3,204.9,33.6,0,38.6578,-1000,-1000,87.0188,-0.0844,0,231.8344,0,-0.125,-0.7,-0.2406,0.1375,-0.2688,0.2844,393.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.481,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064,-0.0069,42,-0.7961,-0.4509,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6229,26,70.6324,0.2871
4.05,0.1091,14,0,0,11.7041,82.0599,0,329.9002,30.33,0.177,10000,40.86296788,-77.83393452,10.464,12.9109,31.8875,34.6937,0.0327,0.103,-1.0049,-0.1015,-0.218,-0.6321,0,0,0,34.7902,-1000,206.3,204.9,33.6,0,38.6088,-1000,-1000,88.0344,-0.0635,0,230.8344,0,-0.1823,-0.7,-0.2094,0.1635,-0.2271,0.2635,393.6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.531,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028,-0.0069,42,-1.1258,-0.8188,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6234,26,70.6294,0.2866
4.1,0.1553,14,0,0,4.0587,69.4761,0,329.9026,30.23,0.187,10000,40.86296794,-77.83393445,10.464,12.9125,31.8875,34.6937,0.0459,0.105,-1.0039,-0.043,-0.2237,-0.5924,0,0,0,34.8,-1000,206.3,204.9,33.6,0,38.399,-1000,-1000,91.9406,-0.0115,0,229.7406,0,-0.4427,-0.7,-0.3656,0.1115,-0.1229,0.2115,393.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.581,0,0.3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069,42,-1.3342,-1.2945,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6239,26,70.6264,0.2861
4.15,0.2065,14,0,0,0.1325,64.9451,0,329.903,30.13,0.197,10000,40.86296799,-77.83393438,10.464,12.9359,31.9062,34.7188,0.0544,0.1057,-1.0049,-0.0621,-0.237,-0.568,0,0,0,34.8,-1000,206.3,204.9,33.6,0,38.1539,-1000,-1000,90.3219,0,0,229.175,0,-0.3781,-0.4562,-0.2781,0.1813,-0.1,0.2406,393.4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.631,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069,42,-1.5425,-1.7702,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6244,26,70.6234,0.2856
4.2,0.1751,14,0,0,-2.5958,0.2597,0,329.9037,30.03,0.1965,10000,40.86296801,-77.83393432,10.464,12.9344,31.9219,34.7188,0.052,0.1052,-1.0049,-0.0539,-0.2637,-0.5699,0,0,0,34.8,-1000,206.3,204.9,33.5618,0,38.3294,-1000,-1000,87.1448,0,0,228.7583,0,-0.2219,-0.1437,-0.1219,0.2854,-0.1,0.2927,393.4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.681,0,0.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409,-0.0069,42,-1.5786,-1.8552,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6249,26,70.6204,0.2851
4.25,0.1082,14,0,0,-4.8109,-90.2063,0,329.9045,29.93,0.1915,10000,40.862968,-77.83393426,10.464,12.9219,31.9406,34.6937,0.0503,0.1037,-1.0049,-0.0244,-0.2431,-0.5734,0,0,0,34.8,-1000,206.3,204.9,33.5127,0,38.6235,-1000,-1000,91.4479,0,0,229.2823,0,-0.3344,0.2583,0.2583,0.2552,-0.1,0.3,393.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.731,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1774,-0.0069,42,-1.4901,-1.6573,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6254,26,70.6175,0.2846
4.3,0.0951,15,0,0,-5.2351,-25.7685,0,329.9076,29.83,0.19,10000,40.86296802,-77.8339342,10.464,12.8984,31.9062,34.7188,0.0524,0.1027,-1.0049,-0.061,-0.2449,-0.594,0,0,0,34.8,-1000,206.3,204.9,33.5359,0,38.5549,-1000,-1000,96.9688,0,0,229.9594,0,-0.4906,0.675,0.675,0.2031,-0.1,0.3,393.2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.781,0,-0.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2402,-0.0069,42,-1.3507,-1.5199,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6259,26,70.6145,0.2841
4.35,0.105,15,0,0,-4.8918,105.0566,0,329.9116,29.73,0.19,10000,40.86296804,-77.83393414,10.464,12.9312,31.8844,34.6875,0.0573,0.1013,-1.0049,-0.1152,-0.257,-0.6035,0,0,0,34.8,-1000,206.3,204.9,33.5845,0,38.3588,-1000,-1000,101.5104,0.049,0.4896,230.6365,0,0.0385,-0.2792,0.4062,0.249,-0.051,0.3,393.4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.831,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1827,-0.0069,42,-1.1851,-1.4136,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6264,26,70.6115,0.2836
4.4,0.11,15,0,0,-4.2301,132.9097,0,329.916,29.63,0.1865,10000,40.86296803,-77.8339341,10.464,12.9266,31.9406,34.6875,0.0522,0.0995,-1.0049,-0.1466,-0.2287,-0.6098,0,0,0,34.8,-1000,206.3,204.9,33.5667,0,38.4373,-1000,-1000,105.8844,0.099,0.9896,231.3115,0,0.5917,-1.2823,0.1031,0.3021,-0.001,0.3021,393.6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.881,0,-0.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781,-0.0069,42,-1.0194,-1.3074,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6269,26,70.6085,0.2831
4.45,0.113,15,0,0,-3.4319,116.632,0,329.9205,29.53,0.1815,10000,40.86296799,-77.83393405,10.464,12.9266,31.9125,34.6937,0.0447,0.098,-1.0039,-0.1411,-0.2365,-0.6095,0,0,0,34.8,-1000,206.3,204.9,33.5176,0,38.6333,-1000,-1000,105.1031,0.0469,0.4688,231.8844,0,0.175,-0.3969,0.2594,0.4062,-0.0531,0.4062,393.4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.931,0,-0.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2356,-0.0069,42,-0.8538,-1.2011,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6274,26,70.6055,0.2826
4.5,0.1049,15,0,0,-3.9915,31.5655,0,329.9218,29.43,0.18,10000,40.86296798,-77.83393404,10.464,12.9172,31.8625,34.7188,0.0514,0.0992,-1.0039,-0.1208,-0.2564,-0.6062,0,0,0,34.8,-1000,206.3,204.9,33.5314,0,38.5706,-1000,-1000,104.4417,0,0,232.3427,0,-0.2573,0.3271,0.3271,0.474,-0.1,0.4792,393.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.981,0,-0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3066,-0.0069,42,-0.6882,-1.0949,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6279,26,70.6025,0.2821
4.55,0.092,15,0,0,-5.1329,-82.9819,0,329.9218,29.33,0.18,10000,40.86296798,-77.83393404,10.464,12.9187,31.9094,34.7125,0.0427,0.1015,-1.0044,-0.1032,-0.2195,-0.5596,0,0,0,34.8,-1000,206.3,204.9,33.5804,0,38.3745,-1000,-1000,104.8583,0,0,231.7698,0,-0.8302,-0.4021,-0.4021,0.2135,-0.1,0.2708,393.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.031,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3892,-0.0069,42,-0.5226,-0.9886,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6284,26,70.5995,0.2816
4.6,0.093,15,0,0,-10.728,-29.9177,0,329.9247,29.23,0.1835,10000,40.862968,-77.833934,10.464,12.9203,31.9469,34.7125,0.049,0.1036,-1.0049,-0.0823,-0.2157,-0.5292,0,0,0,34.8,-1000,206.3,204.9,33.6,0,38.3,-1000,-1000,104.3188,0,0,231.3188,0,-1.2531,-0.9438,-1,0.0094,-0.0906,0.1,394.3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.081,0,1.0688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385,-0.0069,42,-0.3569,-0.8824,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6289,26,70.5966,0.2811
4.65,0.0998,15,0,0,-18.2317,94.9799,0,329.9288,29.13,0.1885,10000,40.86296803,-77.83393394,10.464,12.9125,31.9375,34.7188,0.0507,0.1034,-1.0039,-0.0809,-0.2236,-0.5426,0,0,0,34.8,-1000,206.3,204.9,33.6,0,38.3,-1000,-1000,99.4229,0,0,231.4229,0,-0.9927,-0.6313,-1,0.0615,-0.0385,0.1,393.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.131,0,0.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3275,-0.0069,42,-0.1913,-0.7761,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6294,26,70.5936,0.2806
4.7,0.1646,15,0,0,-16.773,97.662,0,329.9308,29.03,0.1935,10000,40.86296807,-77.83393383,10.464,12.9094,31.8813,34.7125,0.0443,0.1012,-1.0039,-0.0655,-0.1977,-0.5656,0,0,0,34.7725,-1000,206.3,204.9,33.5716,0,38.3569,-1000,-1000,96.6396,0,0,231.5406,0,-0.6917,-0.2917,-0.8104,0.1,-0.0135,0.1135,393.4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.181,0,0.6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3505,-0.0069,42,-0.0257,-0.6699,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.6299,26,70.5906,0.2801
4.75,0.2543,15,0,0,-11.4734,47.9661,0,329.932,28.93,0.1985,10000,40.86296812,-77.8339337,10.464,12.9375,31.9156,34.7188,0.0537,0.099,-1.0049,-0.048,-0.2149,-0.5765,0,0,0,34.7235,-1000,206.3,204.9,33.5225,0,38.4549,-1000,-1000,99.8688,0,0,231.6969,0,-0.275,0.125,-0.0812,0.1,-0.0656,0.1656,393.4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.231,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4079,-0.0069,42,0.1053,-0.5997,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5912,0.2796
4.8,0.2299,15,0,0,-11.3216,74.4371,0,329.9375,28.865,0.1965,10000,40.8629681,-77.83393368,10.464,12.9078,31.9219,34.6875,0.0399,0.0993,-1.0039,-0.0429,-0.2487,-0.5777,0,0,0,34.7255,-1000,206.3,204.9,33.5,0,38.4206,-1000,-1000,102.3719,0,0,231.7115,0,-0.1417,0.3115,0.2583,0.0823,-0.1,0.1823,393.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.281,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3982,-0.0069,42,-0.3061,-1.0945,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5927,0.2791
4.85,0.1567,15,0,0,-13.376,133.5511,0,329.9449,28.815,0.1915,10000,40.86296804,-77.83393371,10.464,12.9156,31.8969,34.7375,0.0472,0.1006,-1.0044,-0.0508,-0.2332,-0.5979,0,0,0,34.7745,-1000,206.3,204.9,33.5,0,38.2735,-1000,-1000,103.4656,0,0,231.451,0,-0.5583,0.051,-0.1583,0.0302,-0.1,0.1302,393.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.331,0,0.3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3694,-0.0069,42,-0.6943,-1.5339,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5942,0.2786
4.9,0.133,15,0,0,-18.5894,148.1978,0,329.9497,28.73,0.19,10000,40.862968,-77.83393372,10.464,12.925,31.8844,34.7188,0.0522,0.1025,-1.0049,-0.0641,-0.1906,-0.6014,0,0,0,34.8,-1000,206.3,204.9,33.5,0,38.3225,-1000,-1000,102.8969,0,0,231.0813,0,-0.6687,0.3375,-0.4,0.0219,-0.1219,0.1219,393.5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.381,0,0.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3654,-0.0069,42,-0.9391,-1.6328,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5957,0.2781
4.95,0.1305,15,0,0,-25.1566,143.7871,0,329.9534,28.63,0.19,10000,40.86296798,-77.83393373,10.464,12.8984,31.9156,34.7062,0.0321,0.1022,-1.0049,-0.0762,-0.1787,-0.5823,0,0,0,34.8,-1000,206.3,204.9,33.5,0,38.5676,-1000,-1000,100.0323,0,0,230.5604,0,-0.3563,1.3792,-0.4,0.074,-0.174,0.174,393.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.431,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3654,-0.0069,42,-1.1185,-1.7031,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5972,0.2776
5,0.1262,15,0,0,-26.2571,37.7267,0,329.9588,28.53,0.1865,10000,40.86296797,-77.83393379,10.464,12.8906,31.8844,34.6937,0.0512,0.1018,-1.0049,-0.0685,-0.2428,-0.599,0,0,0,34.8,-1000,206.3,204.9,33.5,0,38.6549,-1000,-1000,100.0844,0,0,229.9875,0,-0.0698,1.6656,-0.3219,0.1781,-0.174,0.2521,393.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.481,0,0.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3924,-0.0069,42,-1.0665,-1.6719,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.5987,0.2771
5.05,0.121,15,0,0,-25.0146,-111.8979,0,329.965,28.43,0.1815,10000,40.86296799,-77.83393386,10.464,12.9031,31.925,34.7125,0.0455,0.1042,-1.0049,-0.095,-0.259,-0.5839,0,0,0,34.8,-1000,206.3,204.9,33.5,0,38.5569,-1000,-1000,103.0531,0,0,229.3625,0,0.1906,1.1969,-0.1656,0.3344,-0.1219,0.3563,393.5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.531,0,-0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,-0.0069,42,-0.9206,-1.4109,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6002,0.2766
5.1,0.1393,15,0,0,-14.1008,-79.9815,0,329.9745,28.365,0.1835,10000,40.86296801,-77.83393385,10.464,12.9203,31.8937,34.7,0.0564,0.105,-1.0049,-0.1294,-0.2276,-0.558,0,0,0,34.7804,-1000,206.3,204.9,33.5,0,38.4588,-1000,-1000,105.8708,0,0,228.8281,0,0.0583,0.6677,-0.2812,0.3094,-0.1,0.3396,393.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.581,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3913,-0.0069,42,-0.556,-0.6141,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6016,0.2761
5.15,0.1678,15,0,0,0.9578,29.7381,0,329.9856,28.315,0.1885,10000,40.86296805,-77.8339338,10.464,12.9266,31.8969,34.7125,0.0388,0.1053,-1.0049,-0.1113,-0.2398,-0.5798,0,0,0,34.7314,-1000,206.3,204.9,33.5,0,38.3608,-1000,-1000,108.5792,0,0,228.3594,0,-0.3583,0.0948,-0.5938,0.1531,-0.1,0.2354,393.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.631,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,-0.0069,42,-0.3834,-0.3159,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6031,0.2756
5.2,0.2138,15,0,0,-0.5441,2.3746,0,329.9789,28.265,0.1865,10000,40.86296809,-77.83393376,10.464,12.9187,31.9188,34.6937,0.0497,0.1044,-1.0049,-0.0857,-0.2385,-0.563,0,0,0,34.7,-1000,206.3,204.9,33.5186,0,38.3,-1000,-1000,110.2562,0,0,228.6125,0,-0.6031,-0.0312,-0.7,0.1344,-0.1344,0.2344,393.3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.681,0,0.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3062,-0.0069,42,-0.5241,-0.8316,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6046,0.2751
5.25,0.2674,15,0,0,-9.1433,-83.7386,0,329.9645,28.215,0.1815,10000,40.86296814,-77.83393372,10.464,12.9359,31.9406,34.7,0.0429,0.1028,-1.0049,-0.085,-0.2611,-0.5685,0,0,0,34.7,-1000,206.3,204.9,33.5676,0,38.3,-1000,-1000,111.4021,0,0,229.2375,0,-0.7594,0.0729,-0.7,0.1865,-0.1865,0.2865,393.0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.731,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2769,-0.0069,42,-0.8156,-1.2394,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6061,0.2746
5.3,0.2688,15,0,0,-10.1731,-50.4121,0,329.9601,28.13,0.1835,10000,40.86296824,-77.83393366,10.464,12.9172,31.8844,34.6875,0.0526,0.1014,-1.0049,-0.0924,-0.2717,-0.6008,0,0,0,34.7,-1000,206.3,204.9,33.6,0,38.4,-1000,-1000,112.3167,0,0.3854,229.8625,0,-0.4917,0.0229,-0.276,0.2385,-0.1615,0.3,392.9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.781,0,0.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3595,-0.0069,42,-1.2844,-1.5206,4.0715,4.0641,65,4.067,37,29.79,56,25.43,16.63,26,70.6076,0.2741
